,title_id,title,start_year,genres,category,averagerating,numvotes,primary_name,known_for_titles,number_of_movies
6520,tt1421361,Dawg Fight,2015,Documentary,actor,6.3,1663,Dhafir Harris,"['tt6482508', 'tt4247828', 'tt1421361', 'tt5895022']",4
6521,tt1423593,The Imperialists Are Still Alive!,2010,Drama,actor,6.0,205,José María de Tavira,"['tt0120746', 'tt3492036', 'tt2375321', 'tt1327692']",4
6522,tt1426386,The Chorus,2010,"Documentary,News",actor,7.4,559,Kevin Cohen,"['tt1827638', 'tt0165581', 'tt0821642', 'tt0774481']",4
6523,tt1430070,Act Naturally,2011,"Comedy,Drama",actor,4.7,280,Alan Cox,"['tt0090357', 'tt1645170', 'tt0119723', 'tt0159259']",4
6524,tt1447480,Bones,2010,Drama,actor,6.6,347,Jimmy Bennett,"['tt0384806', 'tt1148204', 'tt1333125', 'tt0408345']",4
6525,tt1460798,Henry & Me,2014,"Animation,Family",actor,6.2,132,Richard Gere,"['tt0119395', 'tt0299658', 'tt0100405', 'tt0358135']",4
6526,tt1465854,Bold Heroes,2010,Drama,actor,7.1,127,Scherwin Amini,"['tt6533778', 'tt1465854', 'tt4792662', 'tt2336880']",4
6527,tt3828614,Drift,2015,Drama,actor,6.9,43,Scherwin Amini,"['tt6533778', 'tt1465854', 'tt4792662', 'tt2336880']",4
6528,tt1477118,About Fifty,2011,Comedy,actor,5.1,293,Martin Grey,"['tt0874936', 'tt1477118', 'tt0162346', 'tt0087781']",4
6529,tt1478354,The David Dance,2014,Drama,actor,7.4,65,Don Scime,"['tt8444952', 'tt1478354', 'tt2826352']",3
6530,tt1482461,The Mulberry Tree,2010,Drama,actor,7.7,63,Louis Crugnali,"['tt1482461', 'tt0255653', 'tt0141842', 'tt0118452']",4
6531,tt1494817,The Dalhia Knights,2015,Action,actor,4.5,15,Jack Huang,"['tt5052474', 'tt4940416', 'tt1825683', 'tt2402207']",4
6532,tt1502407,Halloween Returns,2018,"Horror,Thriller",actor,6.6,88395,James Jude Courtney,"['tt1502407', 'tt0104231', 'tt0118276', 'tt0107117']",4
6533,tt1907758,Some Girls Never Learn,2011,Comedy,actor,6.8,8,Jared Larson,"['tt0422366', 'tt5173032', 'tt1907758', 'tt5774030']",4
6534,tt1920969,Incident at Barstow,2011,Thriller,actor,5.5,12,Jared Cohn,"['tt3924782', 'tt1869315', 'tt6744988', 'tt2240312']",4
6535,tt1712235,Revenants,2010,"Horror,Thriller",actor,5.4,13,Jared Cohn,"['tt3924782', 'tt1869315', 'tt6744988', 'tt2240312']",4
6536,tt3766366,Wishing for a Dream,2016,"Drama,Romance",actor,5.7,42,Jared Cohn,"['tt3924782', 'tt1869315', 'tt6744988', 'tt2240312']",4
6537,tt5110282,Sharknado: Heart of Sharkness,2015,Comedy,actor,3.2,271,Jared Cohn,"['tt3924782', 'tt1869315', 'tt6744988', 'tt2240312']",4
6538,tt1929310,Mansion of Blood,2015,Horror,actor,5.1,70,Gary Busey,"['tt0105690', 'tt0077280', 'tt0102685', 'tt0093409']",4
6539,tt4668790,Camp Manna,2018,Comedy,actor,7.5,69,Gary Busey,"['tt0105690', 'tt0077280', 'tt0102685', 'tt0093409']",4
6540,tt1935866,Other People,2012,Drama,actor,7.8,5,Ian Christopher Noel,"['tt1683002', 'tt1935866', 'tt3975556', 'tt1730194']",4
6541,tt1937441,Electra Complex,2012,"Action,Drama,Mystery",actor,3.6,34,Mihran Konanyan,"['tt2162828', 'tt2153878', 'tt2131679', 'tt1937441']",4
6542,tt1943863,Uncle Bob,2010,Documentary,actor,6.9,39,Mario Bosco,"['tt0120577', 'tt0115781', 'tt0102004', 'tt1744760']",4
6543,tt1946120,Wonder Valley,2015,Horror,actor,4.9,48,David Michaelson,['tt1946120'],1
6544,tt1970044,The Heart That Sings,2011,Musical,actress,8.2,10,Rivka Siegel,"['tt4324474', 'tt1782386', 'tt1970044']",3
6545,tt1975179,Hollow,2011,Drama,actor,3.8,84,Stephen Schmaltz,['tt1975179'],1
6546,tt1981090,The Crimson Mask: Director's Cut,2011,Adventure,actor,8.3,9,Robert Clohessy,"['tt0450232', 'tt1817273', 'tt0118421', 'tt0848228']",4
6547,tt3385704,Sugar!,2017,"Drama,Music",actor,6.4,34,Robert Clohessy,"['tt0450232', 'tt1817273', 'tt0118421', 'tt0848228']",4
6548,tt5325030,My Art,2016,Drama,actor,4.3,89,Robert Clohessy,"['tt0450232', 'tt1817273', 'tt0118421', 'tt0848228']",4
6549,tt1991218,The Polterguys,2012,Comedy,actor,5.2,13,Danny Masterson,"['tt1068680', 'tt0119094', 'tt0165598', 'tt0219653']",4
6550,tt1995458,The Bang Bang Brokers,2017,"Action,Comedy,Crime",actor,7.4,107,Erik-Michael Estrada,"['tt4020304', 'tt1995458', 'tt4405860', 'tt0301678']",4
6551,tt2196059,The Dark Place,2014,"Mystery,Thriller",actor,4.6,254,Blaise Godbe Lipman,"['tt2773382', 'tt3874806', 'tt5312634', 'tt5875226']",4
6552,tt2197881,Cole Younger & The Black Train,2012,Western,actor,3.5,95,Cody McCarver,"['tt2197881', 'tt5330562', 'tt4319430', 'tt2935888']",4
6553,tt4319430,Billy the Kid: Showdown in Lincoln County,2017,Western,actor,1.7,71,Cody McCarver,"['tt2197881', 'tt5330562', 'tt4319430', 'tt2935888']",4
6554,tt2215755,Whiskey Hollow,2012,Horror,actor,3.4,15,Aaron Stolicker,"['tt2215755', 'tt2712658']",2
6555,tt2217802,Sadistic Eroticism,2012,"Comedy,Drama,Horror",actor,6.6,70,T.J. Akins,"['tt3069252', 'tt2363481', 'tt2217802', 'tt3086178']",4
6556,tt2224073,Best Friends Forever,2013,Drama,actor,5.1,256,Alex Berg,"['tt2318527', 'tt2298239', 'tt0765476', 'tt5997852']",4
6557,tt2224383,Ombis: Alien Invasion,2013,"Action,Horror,Sci-Fi",actor,5.3,262,Richard Satterwhite,"['tt4997048', 'tt1754629', 'tt2224383', 'tt2457138']",4
6558,tt2226403,I Kissed a Girl,2012,Comedy,actor,7.1,19,Forrest Rilling,"['tt2226403', 'tt2525458', 'tt2903182', 'tt2970356']",4
6559,tt2228378,Charlie's Place,2012,"Comedy,Drama,Romance",actor,7.2,6,Casey Nash,"['tt2508622', 'tt2228378', 'tt3266480']",3
6560,tt2230816,Tormented,2012,"Horror,Thriller",actor,6.0,6,Al Alba,['tt2230816'],1
6561,tt2234271,Masque,2012,Drama,actor,7.5,41,Richard Losee,"['tt0211385', 'tt0459522', 'tt0082136', 'tt2234271']",4
6562,tt2241116,White Rabbit,2013,Drama,actor,6.1,1110,Nick Krause,"['tt2241116', 'tt0484207', 'tt1033575', 'tt0462346']",4
6563,tt2244886,Unexpected Places,2012,"Drama,Family",actor,3.5,62,Tim Torok,"['tt2244886', 'tt2263430']",2
6564,tt2249992,Ardeshir Mohasses: The Rebellious Artist,2013,"Biography,Documentary",actor,4.4,10,Behrooz Moazami,['tt2249992'],1
6565,tt2252728,Scandalous,2012,Drama,actor,2.1,16,Bobbie Johnson,['tt2252728'],1
6566,tt2266886,Why Do You Smell Like the Ocean?,2013,"Comedy,Crime,Drama",actor,7.0,25,Kevin Baggott,"['tt4311602', 'tt0397425', 'tt2266886', 'tt2261315']",4
6567,tt2270718,The Mourning Hills,2014,Drama,actor,7.0,13,Joe Fredo,"['tt5645932', 'tt1279972', 'tt3297434', 'tt7862572']",4
6568,tt2279956,"Inheritance, Italian Style",2014,"Comedy,Drama,Family",actor,7.4,14,Ismail Ibn Conner,"['tt6878806', 'tt2279956']",2
6569,tt2286676,Le Squatch: Master Criminal,2011,Comedy,actor,8.2,5,Marvin Balgoyen,"['tt3411600', 'tt2461504', 'tt2286676']",3
6570,tt2300836,Everything Went Down,2013,"Comedy,Drama,Musical",actor,8.0,12,Noah Drew,"['tt1589957', 'tt2300836', 'tt2170351']",3
6571,tt2309939,Days of Delusion,2011,"Comedy,Drama",actor,7.0,5,Tom Booker,"['tt0169858', 'tt0171825', 'tt0165846', 'tt1567254']",4
6572,tt2316817,Le Weekend,2013,Comedy,actor,5.7,108,Bernard Blancan,"['tt0444182', 'tt0166927', 'tt1323558', 'tt1288631']",4
6573,tt2317271,Under the Cherry Tree,2013,Drama,actor,5.9,8,Kelsey Saunders,"['tt1595859', 'tt5827228', 'tt5788792', 'tt2317271']",4
6574,tt2324098,Kill Season,2013,"Action,Thriller",actor,5.6,8,Anthony Ojeda,"['tt8887716', 'tt2324098']",2
6575,tt2324544,Forbidden Woman,2013,Drama,actress,4.4,42,Jessica Barrow,"['tt2324544', 'tt0429422', 'tt0232098', 'tt0283203']",4
6576,tt2327253,Coyote,2013,"Comedy,Drama",actor,7.5,33,Robert J. Steinmiller Jr.,"['tt0110955', 'tt0101455', 'tt0107247', 'tt0108002']",4
6577,tt2338341,The Word,2013,Drama,actor,6.7,97,Kevin O'Donnell,"['tt0944835', 'tt1632653', 'tt3920686', 'tt4589450']",4
6578,tt2347503,Social Anxiety,2012,Comedy,actor,8.3,20,Zachari Michael Reynolds,"['tt6080986', 'tt2347503', 'tt4727888', 'tt2479464']",4
6579,tt2349643,A Man Called Nereus,2012,"Action,Comedy,Sci-Fi",actor,6.4,46,Seth Gandrud,"['tt5930094', 'tt2349643', 'tt2251106', 'tt7192164']",4
6580,tt5159580,Miracle Man,2013,Drama,actor,3.2,30,Seth Gandrud,"['tt5930094', 'tt2349643', 'tt2251106', 'tt7192164']",4
6581,tt2360614,Sanctum and Sacrum,2013,"Drama,Fantasy,Thriller",actor,6.9,7,Jacques de Beaufort,['tt2360614'],1
6582,tt2363280,History & Tradition: The Story of the National Wrestling Alliance,2012,Documentary,actor,7.9,7,Jason Caley,"['tt1377344', 'tt1776615', 'tt6828404', 'tt2363280']",4
6583,tt2369666,Mordy to the Max,2012,"Comedy,Sport",actor,7.1,7,Marc Morgan,"['tt5841624', 'tt1570436', 'tt3650402', 'tt2369666']",4
6584,tt2700916,Star Trek: Specter,2010,"Animation,Sci-Fi",actor,6.2,18,Christopher Stadther,['tt2700916'],1
6585,tt2754340,Through a Mother's Eyes,2013,Drama,actor,6.4,9,Jason John Beebe,"['tt2224383', 'tt1841840', 'tt2754340', 'tt5258074']",4
6586,tt2755438,Bee Dead,2011,"Comedy,Horror",actor,8.0,5,Blake Barringer,"['tt2755438', 'tt1674681']",2
6587,tt2761118,Stevie Nicks: In Your Dreams,2013,Documentary,actress,6.9,132,Ann Marie Calhoun,"['tt0816692', 'tt0770828', 'tt1375666', 'tt0988045']",4
6588,tt2761534,We Was Homeboyz,2012,Drama,actor,7.6,27,Michael Macon,"['tt2761534', 'tt4301394', 'tt0466005']",3
6589,tt2766804,Lady Bug,2017,Thriller,actor,4.3,66,Christopher Showerman,"['tt1047445', 'tt0322389', 'tt1943783']",3
6590,tt2191865,The Temple,2012,Horror,actor,6.1,7,Christopher Showerman,"['tt1047445', 'tt0322389', 'tt1943783']",3
6591,tt4834300,Terror Tales,2016,Horror,actor,5.2,39,Christopher Showerman,"['tt1047445', 'tt0322389', 'tt1943783']",3
6592,tt2778268,Aleister Crowley: Legend of the Beast,2013,"Biography,Drama",actor,4.5,40,Matthew Sheppard,"['tt2188746', 'tt2046130', 'tt2778268', 'tt5097706']",4
6593,tt2782834,iSteve,2013,"Biography,Comedy",actor,5.3,1098,Justin Long,"['tt0263488', 'tt3099498', 'tt0337978', 'tt0384793']",4
6594,tt7187768,Safe Spaces,2019,Comedy,actor,8.1,16,Justin Long,"['tt0263488', 'tt3099498', 'tt0337978', 'tt0384793']",4
6595,tt2786524,Lie,2017,Drama,actor,5.7,9,Joseph Andrew Schneider,"['tt2786524', 'tt1641951', 'tt1522410', 'tt1645774']",4
6596,tt2815498,East Nashville Tonight,2013,"Comedy,Documentary,Musical",actor,7.1,7,Kevin Gordon,['tt2815498'],1
6597,tt2848896,Degenerates,2013,"Action,Thriller",actor,5.8,24,Blake Pichon,"['tt2848896', 'tt3740000', 'tt3710208']",3
6598,tt2894038,The Purity Myth,2011,"Documentary,News",actress,7.2,11,Jessica Valenti,"['tt2894038', 'tt2101566', 'tt0458254', 'tt2171655']",4
6599,tt2898632,Back to L.A.,2014,"Animation,Comedy,Drama",actor,7.0,32,Jay Alan Christianson,"['tt4953676', 'tt3487356', 'tt2134107', 'tt0203259']",4
6600,tt2903902,The Time Machine (I Found at a Yardsale),2011,Sci-Fi,actor,1.1,126,George Abdelmalak,['tt2903902'],1
6601,tt2910120,StudZmen,2013,Comedy,actress,8.7,7,Beautifull,['tt2910120'],1
6602,tt2913916,Chaplin of the Mountains,2013,Drama,actor,7.6,38,Zack Gold,"['tt2235515', 'tt7812828', 'tt5034326', 'tt4076916']",4
6603,tt2734110,Ghostline,2015,"Horror,Thriller",actor,3.6,97,Zack Gold,"['tt2235515', 'tt7812828', 'tt5034326', 'tt4076916']",4
6604,tt3168712,The Last Buck Hunt,2013,"Comedy,Horror",actor,6.2,32,Zack Gold,"['tt2235515', 'tt7812828', 'tt5034326', 'tt4076916']",4
6605,tt2930426,Blood Mercury,2014,"Action,Horror,Sci-Fi",actor,5.6,23,Hunter McKenrick,"['tt3677840', 'tt5673828', 'tt6130118', 'tt2930426']",4
6606,tt3677840,Angel of Reckoning,2016,"Action,Horror,Thriller",actor,2.6,204,Hunter McKenrick,"['tt3677840', 'tt5673828', 'tt6130118', 'tt2930426']",4
6607,tt2936856,High Five,2013,"Action,Comedy",actor,7.1,87,Gustavo Almirón,['tt2936856'],1
6608,tt2953530,The Minnesota Delivery,2015,Action,actor,7.2,13,Wilbert Jackson,"['tt2953530', 'tt5555036']",2
6609,tt3036552,Black Sand,2010,Horror,actor,5.4,10,Paul Amann,['tt3036552'],1
6610,tt3040708,Rescue Me,2015,"Action,Crime,Drama",actor,3.8,6,Gerard Lima,"['tt7016318', 'tt3040708', 'tt7215110', 'tt8386344']",4
6611,tt3043102,Preexisting Conditions,2015,Comedy,actor,8.6,35,Anthony Dorton,['tt3043102'],1
6612,tt3052728,Marko Friday Night,2013,Comedy,actor,7.0,8,Mike Aiello,['tt3052728'],1
6613,tt3059880,The Tree Widow,2015,Drama,actor,8.0,5,Jeremy Anderson,['tt3059880'],1
6614,tt3060094,Relativity: The Family Saga of Star Trek - The Next Generation,2013,Documentary,actor,5.3,7,Rick Berman,"['tt0111280', 'tt0244365', 'tt0120844', 'tt0117731']",4
6615,tt3078752,Story of Eva,2015,"Horror,Thriller",actor,3.5,103,Ricco Ross,"['tt0117060', 'tt6111830', 'tt0090605', 'tt0120524']",4
6616,tt3087882,Mister Scrooge to See You,2013,Adventure,actor,4.5,115,David Rupprecht,"['tt0088610', 'tt3087882', 'tt0228301', 'tt0084726']",4
6617,tt4906164,Mercy Christmas,2017,"Action,Comedy,Horror",actor,4.8,345,David Rupprecht,"['tt0088610', 'tt3087882', 'tt0228301', 'tt0084726']",4
6618,tt6673964,The Open Door,2017,"Adventure,Drama",actor,6.3,86,David Rupprecht,"['tt0088610', 'tt3087882', 'tt0228301', 'tt0084726']",4
6619,tt3485800,The Congressman,2016,Drama,actor,6.3,279,Treat Williams,"['tt0117331', 'tt0118956', 'tt0079261', 'tt0078723']",4
6620,tt2098627,Attack of the 50 Foot Cheerleader,2012,Comedy,actor,4.5,1016,Treat Williams,"['tt0117331', 'tt0118956', 'tt0079261', 'tt0078723']",4
6621,tt3496286,The Virgins,2014,"Comedy,Romance",actor,5.6,66,Teddy Van Ee,"['tt5050464', 'tt6535838', 'tt3553976', 'tt5864038']",4
6622,tt3511220,Dependent's Day,2016,"Comedy,Drama,Romance",actor,7.3,60,Joe Burke,"['tt2249007', 'tt7074558', 'tt2828148', 'tt7820906']",4
6623,tt3517776,Halfway,2016,Drama,actor,6.4,94,Jeffrey DeMunn,"['tt0120689', 'tt0091209', 'tt0120902', 'tt0884328']",4
6624,tt7233106,The Amaranth,2018,"Drama,Mystery,Thriller",actor,7.1,7,Jeffrey DeMunn,"['tt0120689', 'tt0091209', 'tt0120902', 'tt0884328']",4
6625,tt3530290,Urania Descending,2016,Drama,actor,5.7,7,Gustavo Falco,['tt3530290'],1
6626,tt3557662,Vitals,2017,Thriller,actor,8.5,6,Bob Bekian,"['tt3557662', 'tt2160383', 'tt6544828', 'tt2230123']",4
6627,tt3559558,Touching the Sound: The Improbable Journey of Nobuyuki Tsujii,2015,"Biography,Documentary,Music",actor,8.8,10,Nick Asano,"['tt2231880', 'tt3559558']",2
6628,tt3565434,The Shortest Way Home: C.S. Lewis and Mere Christianity,2013,Documentary,actor,4.9,9,David Gaylor,"['tt3806606', 'tt2512528', 'tt3376404', 'tt4280540']",4
6629,tt3578022,Selling Stupid,2017,Comedy,actor,4.5,38,Nicholas Joseph Mackey,"['tt4724736', 'tt3181266', 'tt2820006', 'tt1848983']",4
6630,tt3580358,Chilling Visions: 5 States of Fear,2014,Horror,actor,5.8,67,Mickey Keating,"['tt4126394', 'tt2918436', 'tt4335650', 'tt3541080']",4
6631,tt3593298,Broadway Lofts,2014,Drama,actor,8.3,19,Samuel Alsadi,"['tt3640220', 'tt0431197', 'tt3640266', 'tt1176740']",4
6632,tt3609414,Crimson and Clover,2014,Romance,actor,5.0,16,Joseph Thomas Bailey,"['tt6194382', 'tt4472170', 'tt4508578', 'tt1334605']",4
6633,tt3620846,Happy Birthday,2016,"Comedy,Horror,Thriller",actor,5.1,731,Matthew Willig,"['tt0364845', 'tt2364582', 'tt3322364', 'tt1723121']",4
6634,tt3626006,Book of Ruth,2014,"Drama,Romance",actor,8.1,10,Casandra Canales,['tt3626006'],1
6635,tt3628356,Aswang,2018,"Horror,Thriller",actor,3.7,51,Michael Laurin,"['tt5164510', 'tt2518478', 'tt3547502', 'tt3628356']",4
6636,tt3631298,Catch 22: Based on the Unwritten Story by Seanie Sugrue,2016,Thriller,actor,5.8,85,Donald Paul,"['tt3281796', 'tt7491982', 'tt1064899', 'tt7826108']",4
6637,tt5087914,Surviving the Outbreak,2017,"Horror,Sci-Fi",actor,2.9,119,Donald Paul,"['tt3281796', 'tt7491982', 'tt1064899', 'tt7826108']",4
6638,tt3652616,California Dreaming: Escape from Ensenada,2017,"Action,Adventure,Comedy",actor,5.4,546,Bronwyn Carrie-Wilson,"['tt2396914', 'tt7801780', 'tt2313768', 'tt3652616']",4
6639,tt2396914,Wear,2014,"Drama,Horror,Mystery",actor,5.0,6,Bronwyn Carrie-Wilson,"['tt2396914', 'tt7801780', 'tt2313768', 'tt3652616']",4
6640,tt3683148,Steps of Faith,2014,"Comedy,Drama,Family",actor,7.9,43,Charles Malik Whitfield,"['tt0472198', 'tt0109842', 'tt0159273', 'tt0164292']",4
6641,tt3704298,Vincent N Roxxy,2016,"Crime,Drama,Thriller",actor,5.5,1573,Emile Hirsch,"['tt0758758', 'tt0265208', 'tt0811080', 'tt1013753']",4
6642,tt3733116,Sober Indian Dangerous Indian,2014,"Documentary,Drama",actor,8.5,12,John Maisch,['tt3733116'],1
6643,tt0457591,Memories of Overdevelopment,2010,Drama,actor,7.0,58,Ning Li,"['tt1823664', 'tt2140619', 'tt2149175', 'tt1362502']",4
6644,tt0462516,Satan Hates You,2010,Horror,actor,4.6,205,Don Wood,"['tt1313244', 'tt0353269', 'tt0462516', 'tt0387460']",4
6645,tt1126590,Big Eyes,2014,"Biography,Crime,Drama",actor,7.0,77447,Christoph Waltz,"['tt1853728', 'tt2333804', 'tt1692486', 'tt0361748']",4
6646,tt1161421,Harvey Putter and the Ridiculous Premise,2010,Comedy,actor,7.5,87,Kiran Shah,"['tt0363771', 'tt2488496', 'tt0120737', 'tt0089469']",4
6647,tt1196952,Phil Cobb's Dinner for Four,2011,"Comedy,Drama",actor,8.0,5,Tom Colitt,"['tt3206798', 'tt2056989', 'tt1316063', 'tt1196952']",4
6648,tt1268981,The Prankster,2010,Comedy,actor,5.2,372,Matt Angel,"['tt5012644', 'tt4532368', 'tt1830617', 'tt7608028']",4
6649,tt1284030,Nowhere Fast,2013,"Comedy,Musical",actor,7.7,28,R.L. Richards,['tt1284030'],1
6650,tt1444270,Politics of Love,2011,"Comedy,Romance",actor,3.2,270,Brian White,"['tt0492956', 'tt0356680', 'tt0775539', 'tt1259521']",4
6651,tt3329554,My Favorite Five,2015,"Comedy,Romance",actor,5.6,238,Brian White,"['tt0492956', 'tt0356680', 'tt0775539', 'tt1259521']",4
6652,tt5505722,Only for One Night,2016,Thriller,actor,4.5,613,Brian White,"['tt0492956', 'tt0356680', 'tt0775539', 'tt1259521']",4
6653,tt3735810,Where Children Play,2015,Drama,actor,5.4,132,Brian White,"['tt0492956', 'tt0356680', 'tt0775539', 'tt1259521']",4
6654,tt1449394,The Confidant,2010,Thriller,actor,4.1,309,Boris Kodjoe,"['tt1855325', 'tt0986263', 'tt2205401', 'tt1220634']",4
6655,tt1510987,Sweet Little Lies,2011,"Adventure,Comedy",actor,7.2,45,Joseph Montes,"['tt1512276', 'tt1510987', 'tt1693705', 'tt0772742']",4
6656,tt1525571,Defining Beauty: Ms. Wheelchair America,2011,"Comedy,Documentary,Drama",actor,7.8,6,Amber Marcy,['tt1525571'],1
6657,tt1541873,Lost in the Crowd,2010,,actor,6.7,15,Adrian Tolberg,['tt1541873'],1
6658,tt1665423,S.O.L.,2011,Comedy,actor,7.0,120,Jason W. Schaver,"['tt2869746', 'tt1665423', 'tt2338399', 'tt1326271']",4
6659,tt1667093,I.M. Caravaggio,2011,"Biography,Drama,History",actor,7.3,37,Ryan Eicher,"['tt1667093', 'tt7112924', 'tt5126326', 'tt7227720']",4
6660,tt1671695,Profane,2011,Thriller,actor,4.1,132,Dejan Mircea,['tt1671695'],1
6661,tt1694507,Demon of Castlebury,2011,Horror,actress,4.3,18,Lucy Jade Norris,"['tt1694507', 'tt1461289', 'tt1562921', 'tt1789749']",4
6662,tt1700807,Family Secret,2015,"Horror,Mystery,Thriller",actor,4.8,39,Steven Joseph Adams,"['tt1700807', 'tt4379480', 'tt1255867', 'tt1356543']",4
6663,tt4379480,Sickle,2015,Horror,actor,5.1,126,Steven Joseph Adams,"['tt1700807', 'tt4379480', 'tt1255867', 'tt1356543']",4
6664,tt1704578,Consinsual,2010,Drama,actor,3.8,129,Robert Joseph,"['tt0326965', 'tt0284490', 'tt0106179', 'tt0112022']",4
6665,tt1707302,A Fighting Chance,2010,"Biography,Documentary,Sport",actor,7.6,62,Kyle Maynard,"['tt0388595', 'tt1707302', 'tt8542918', 'tt3302946']",4
6666,tt1713972,A. Hitler,2010,"Drama,History",actor,5.0,18,Joel Grey,"['tt0089901', 'tt0168629', 'tt1024715', 'tt0068327']",4
6667,tt1719676,Vamps,2010,"Comedy,Horror,Thriller",actor,4.5,13,Marcus Dreeke,"['tt1374868', 'tt0356910', 'tt0319262', 'tt0371246']",4
6668,tt1721126,Jennifer,2010,"Comedy,Drama,Romance",actor,4.0,15,Chelsea Collins,['tt1721126'],1
6669,tt1723122,All You Can Dream,2012,"Comedy,Drama,Family",actress,6.3,45,Anastacia,"['tt0295427', 'tt0200550', 'tt1723122', 'tt0120667']",4
6670,tt1723123,Exit Strategy,2012,"Comedy,Romance",actor,3.3,332,Jameel Saleem,"['tt4363588', 'tt0121955', 'tt7599942', 'tt4782144']",4
6671,tt1726758,Snatch 'n' Grab,2010,"Comedy,Romance",actress,3.9,82,Stephanie Dunbar,"['tt1525363', 'tt3058852', 'tt1726758', 'tt1669848']",4
6672,tt1730236,Rehearsal,2011,Drama,actor,8.5,6,Timothy M. Mather,"['tt2099720', 'tt0435644', 'tt1730236', 'tt2059298']",4
6673,tt1740476,Boneboys,2012,"Action,Comedy,Horror",actor,3.6,1423,Johnny Walter,"['tt2632424', 'tt1740476', 'tt4174536', 'tt3864024']",4
6674,tt5117308,Glow,2017,Drama,actor,8.1,7,Johnny Walter,"['tt2632424', 'tt1740476', 'tt4174536', 'tt3864024']",4
6675,tt1740705,Titans of Yoga,2010,Documentary,actor,5.8,6,Seane Corn,"['tt3475824', 'tt1337579', 'tt5600034', 'tt1740705']",4
6676,tt1740707,Trollhunter,2010,"Drama,Fantasy,Horror",actor,7.0,63470,Otto Jespersen,"['tt1740707', 'tt2373781', 'tt4956984', 'tt3102440']",4
6677,tt1740790,Kundalini,2010,"Documentary,Family,History",actor,6.9,12,Chrism,['tt1740790'],1
6678,tt1753546,Broken,2010,Drama,actress,6.6,7,Lynda Stein,"['tt1882182', 'tt1406165', 'tt1753546', 'tt3041208']",4
6679,tt1754476,Senioritis,2011,"Comedy,Drama,Romance",actor,6.8,6,Jake Lasker,"['tt1048176', 'tt7725538', 'tt2380303', 'tt1754476']",4
6680,tt1784700,Tony Tag Makes it to Hollywood,2010,Comedy,actor,8.2,6,Brian Clark,"['tt0325258', 'tt0080240', 'tt0207212', 'tt1784700']",4
6681,tt2083332,Siren,2013,Drama,actor,6.3,270,Robert Kazinsky,"['tt4154664', 'tt1663662', 'tt2967224', 'tt0803096']",4
6682,tt2087682,Anathema Arienette,2015,"Biography,Drama",actor,7.5,6,Randy Hale,"['tt2722704', 'tt2087682', 'tt3565472', 'tt4410174']",4
6683,tt2093235,Starting from Scratch,2013,"Comedy,Romance",actor,7.4,69,James Huang,"['tt2093235', 'tt2872718', 'tt0411008', 'tt0436339']",4
6684,tt2094052,Mandie and the Forgotten Christmas,2011,"Drama,Family,Mystery",actress,5.4,278,Kelly Washington,"['tt1720621', 'tt1493243', 'tt0369610', 'tt1266020']",4
6685,tt2094810,Dead Weight,2012,"Drama,Horror,Thriller",actor,5.1,362,Joe Belknap,"['tt2094810', 'tt3044834']",2
6686,tt2094963,The Confabulators,2013,"Comedy,Mystery,Romance",actor,8.9,9,José Alvarez,"['tt4179338', 'tt2094963', 'tt2306799', 'tt3462628']",4
6687,tt4179338,Fourth Quarter,2018,"Drama,Romance,Thriller",actor,2.9,15,José Alvarez,"['tt4179338', 'tt2094963', 'tt2306799', 'tt3462628']",4
6688,tt2099788,Welcome to Pine Hill,2012,Drama,actor,6.1,213,Shanon Harper,['tt2099788'],1
6689,tt2102288,Break,2011,"Comedy,Drama",actor,8.2,13,Pete Anderson,"['tt0190464', 'tt1419871', 'tt0811004', 'tt2102288']",4
6690,tt2102504,Palace Living,2013,"Comedy,Drama",actor,8.4,12,Tom Roy,"['tt0386474', 'tt2102504', 'tt0387168', 'tt0350076']",4
6691,tt2106696,The Heartbreaker,2011,"Comedy,Romance",actor,6.5,14,Guy Camilleri,"['tt0335054', 'tt0360364', 'tt0357182', 'tt0469062']",4
6692,tt2120160,Time Zero: The Last Year of Polaroid Film,2012,"Documentary,History",actor,6.7,121,Layne Anderson,['tt2120160'],1
6693,tt2120857,White Rabbit,2015,"Crime,Drama,Thriller",actor,3.4,160,Eric Michael Kochmer,"['tt2120857', 'tt5710000', 'tt2165160', 'tt0397414']",4
6694,tt2124991,"The Unauthorized Documentary, Hangover Part II",2011,"Comedy,Documentary",actor,6.0,24,Channon Roe,"['tt1208647', 'tt1629757', 'tt0348914', 'tt0118749']",4
6695,tt2128701,We the People 2.0,2017,Documentary,actor,7.3,6,Walton Goggins,"['tt0286486', 'tt1424381', 'tt1489428', 'tt3460252']",4
6696,tt2133199,Caesar's Messiah: The Roman Conspiracy to Invent Jesus,2012,"Documentary,History,News",actor,6.9,93,Joseph Atwill,['tt2133199'],1
6697,tt2139521,11/11/11,2011,"Comedy,Romance",actor,6.8,20,J. Michael Polisano,"['tt1636496', 'tt4817958', 'tt1032758', 'tt2950250']",4
6698,tt2147708,6 Models in Hell,2012,Horror,actor,4.0,40,Tony Slade,"['tt2147708', 'tt2584468', 'tt5515374', 'tt1334476']",4
6699,tt2150181,Black Box,2013,Drama,actor,7.6,39,Austin Pendleton,"['tt0079588', 'tt0091949', 'tt0266543', 'tt0104952']",4
